local_datetime,timeSeriesId,businessType,controlArea,settlementDate,settlementPeriod,imbalanceQuantityMAW,curveType,resolution,documentType,processType,activeFlag,docStatus,documentID,documentRevNum,imbalanceQuantityDirection,local_time,Year,Month,weekday,Hour,Minute,typ_of_day,Lag_1,hour_sin,hour_cos
2020-02-19 02:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,6,-149.16,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22836730,1,DEFICIT,02:30:00,2020,2,2,2,30,Weekday,-277.78,0.5195839500354336,0.8544194045464886
2020-02-19 03:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,7,-253.42,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22836921,1,DEFICIT,03:00:00,2020,2,2,3,0,Weekday,-149.16,0.730835964278124,0.6825531432186541
2020-02-19 03:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,8,-211.42,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22837094,1,DEFICIT,03:30:00,2020,2,2,3,30,Weekday,-253.42,0.730835964278124,0.6825531432186541
2020-02-19 04:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,9,29.57,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22837322,1,SURPLUS,04:00:00,2020,2,2,4,0,Weekday,-211.42,0.8878852184023752,0.4600650377311522
2020-02-19 04:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,10,-1.82,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22837479,1,DEFICIT,04:30:00,2020,2,2,4,30,Weekday,29.57,0.8878852184023752,0.4600650377311522
2020-02-19 05:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,11,-219.22,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22837680,1,DEFICIT,05:00:00,2020,2,2,5,0,Weekday,-1.82,0.9790840876823229,0.20345601305263375
2020-02-19 05:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,12,66.29,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22837838,1,SURPLUS,05:30:00,2020,2,2,5,30,Weekday,-219.22,0.9790840876823229,0.20345601305263375
2020-02-19 06:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,13,167.33,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22838071,1,SURPLUS,06:00:00,2020,2,2,6,0,Weekday,66.29,0.9976687691905392,-0.06824241336467088
2020-02-19 06:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,14,-206.25,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22838287,1,DEFICIT,06:30:00,2020,2,2,6,30,Weekday,167.33,0.9976687691905392,-0.06824241336467088
2020-02-19 07:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,15,-197.79,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22838496,1,DEFICIT,07:00:00,2020,2,2,7,0,Weekday,-206.25,0.9422609221188205,-0.33487961217098616
2020-02-19 07:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,16,-140.62,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22838700,1,DEFICIT,07:30:00,2020,2,2,7,30,Weekday,-197.79,0.9422609221188205,-0.33487961217098616
2020-02-19 08:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,17,-298.67,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22838902,1,DEFICIT,08:00:00,2020,2,2,8,0,Weekday,-140.62,0.8169698930104421,-0.5766803221148671
2020-02-19 08:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,18,-5.84,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22839050,1,DEFICIT,08:30:00,2020,2,2,8,30,Weekday,-298.67,0.8169698930104421,-0.5766803221148671
2020-02-19 09:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,19,167.43,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22839202,1,SURPLUS,09:00:00,2020,2,2,9,0,Weekday,-5.84,0.631087944326053,-0.7757112907044197
2020-02-19 09:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,20,36.3,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22839352,1,SURPLUS,09:30:00,2020,2,2,9,30,Weekday,167.43,0.631087944326053,-0.7757112907044197
2020-02-19 10:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,21,79.51,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22839513,1,SURPLUS,10:00:00,2020,2,2,10,0,Weekday,36.3,0.3984010898462414,-0.917211301505453
2020-02-19 10:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,22,252.56,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22839711,1,SURPLUS,10:30:00,2020,2,2,10,30,Weekday,79.51,0.3984010898462414,-0.917211301505453
2020-02-19 11:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,23,355.14,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22839857,1,SURPLUS,11:00:00,2020,2,2,11,0,Weekday,252.56,0.1361666490962471,-0.9906859460363306
2020-02-19 11:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,24,391.47,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22840038,1,SURPLUS,11:30:00,2020,2,2,11,30,Weekday,355.14,0.1361666490962471,-0.9906859460363306
2020-02-19 12:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,25,423.1,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22840199,1,SURPLUS,12:00:00,2020,2,2,12,0,Weekday,391.47,-0.1361666490962464,-0.9906859460363308
2020-02-19 12:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,26,147.61,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22840357,1,SURPLUS,12:30:00,2020,2,2,12,30,Weekday,423.1,-0.1361666490962464,-0.9906859460363308
2020-02-19 13:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,27,198.35,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22840571,1,SURPLUS,13:00:00,2020,2,2,13,0,Weekday,147.61,-0.39840108984624156,-0.9172113015054529
2020-02-19 13:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,28,121.65,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22840729,1,SURPLUS,13:30:00,2020,2,2,13,30,Weekday,198.35,-0.39840108984624156,-0.9172113015054529
2020-02-19 14:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,29,257.56,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22840950,1,SURPLUS,14:00:00,2020,2,2,14,0,Weekday,121.65,-0.6310879443260528,-0.7757112907044198
2020-02-19 14:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,30,95.02,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22841158,1,SURPLUS,14:30:00,2020,2,2,14,30,Weekday,257.56,-0.6310879443260528,-0.7757112907044198
2020-02-19 15:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,31,-52.84,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22841366,1,DEFICIT,15:00:00,2020,2,2,15,0,Weekday,95.02,-0.816969893010442,-0.5766803221148672
2020-02-19 15:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,32,65.76,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22841577,1,SURPLUS,15:30:00,2020,2,2,15,30,Weekday,-52.84,-0.816969893010442,-0.5766803221148672
2020-02-19 16:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,33,-78.07,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22841768,1,DEFICIT,16:00:00,2020,2,2,16,0,Weekday,65.76,-0.9422609221188204,-0.3348796121709864
2020-02-19 16:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,34,-154.31,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22841909,1,DEFICIT,16:30:00,2020,2,2,16,30,Weekday,-78.07,-0.9422609221188204,-0.3348796121709864
2020-02-19 17:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,35,-14.69,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22842148,1,DEFICIT,17:00:00,2020,2,2,17,0,Weekday,-154.31,-0.9976687691905393,-0.06824241336467046
2020-02-19 17:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,36,96.87,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22842325,1,SURPLUS,17:30:00,2020,2,2,17,30,Weekday,-14.69,-0.9976687691905393,-0.06824241336467046
2020-02-19 18:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,37,120.25,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22842511,1,SURPLUS,18:00:00,2020,2,2,18,0,Weekday,96.87,-0.979084087682323,0.2034560130526333
2020-02-19 18:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,38,7.22,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22842729,1,SURPLUS,18:30:00,2020,2,2,18,30,Weekday,120.25,-0.979084087682323,0.2034560130526333
2020-02-19 19:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,39,167.68,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22842917,1,SURPLUS,19:00:00,2020,2,2,19,0,Weekday,7.22,-0.8878852184023756,0.4600650377311516
2020-02-19 19:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,40,138.1,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22843113,1,SURPLUS,19:30:00,2020,2,2,19,30,Weekday,167.68,-0.8878852184023756,0.4600650377311516
2020-02-19 20:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,41,161.26,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22843322,1,SURPLUS,20:00:00,2020,2,2,20,0,Weekday,138.1,-0.730835964278124,0.6825531432186541
2020-02-19 20:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,42,-37.62,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22843534,1,DEFICIT,20:30:00,2020,2,2,20,30,Weekday,161.26,-0.730835964278124,0.6825531432186541
2020-02-19 21:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,43,-164.94,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22843706,1,DEFICIT,21:00:00,2020,2,2,21,0,Weekday,-37.62,-0.5195839500354336,0.8544194045464886
2020-02-19 21:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,44,217.02,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22843886,1,SURPLUS,21:30:00,2020,2,2,21,30,Weekday,-164.94,-0.5195839500354336,0.8544194045464886
2020-02-19 22:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,45,225.68,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22844024,1,SURPLUS,22:00:00,2020,2,2,22,0,Weekday,217.02,-0.2697967711570252,0.962917287347799
2020-02-19 22:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,46,-52.77,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22844176,1,DEFICIT,22:30:00,2020,2,2,22,30,Weekday,225.68,-0.2697967711570252,0.962917287347799
2020-02-19 23:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,47,305.51,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22844333,1,SURPLUS,23:00:00,2020,2,2,23,0,Weekday,-52.77,-2.4492935982947064e-16,1.0
2020-02-19 23:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-19,48,-97.82,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22844506,1,DEFICIT,23:30:00,2020,2,2,23,30,Weekday,305.51,-2.4492935982947064e-16,1.0
2020-02-20 00:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,1,-216.55,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22844627,1,DEFICIT,00:00:00,2020,2,3,0,0,Weekday,-97.82,0.0,1.0
2020-02-20 00:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,2,-3.8,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22844784,1,DEFICIT,00:30:00,2020,2,3,0,30,Weekday,-216.55,0.0,1.0
2020-02-20 01:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,3,54.05,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22844923,1,SURPLUS,01:00:00,2020,2,3,1,0,Weekday,-3.8,0.2697967711570243,0.9629172873477994
2020-02-20 01:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,4,-230.62,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22845073,1,DEFICIT,01:30:00,2020,2,3,1,30,Weekday,54.05,0.2697967711570243,0.9629172873477994
2020-02-20 02:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,5,-489.1,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22845220,1,DEFICIT,02:00:00,2020,2,3,2,0,Weekday,-230.62,0.5195839500354336,0.8544194045464886
2020-02-20 02:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,6,-628.76,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22845369,1,DEFICIT,02:30:00,2020,2,3,2,30,Weekday,-489.1,0.5195839500354336,0.8544194045464886
2020-02-20 03:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,7,-766.31,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22845529,1,DEFICIT,03:00:00,2020,2,3,3,0,Weekday,-628.76,0.730835964278124,0.6825531432186541
2020-02-20 03:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,8,-589.66,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22845668,1,DEFICIT,03:30:00,2020,2,3,3,30,Weekday,-766.31,0.730835964278124,0.6825531432186541
2020-02-20 04:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,9,-63.77,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22845878,1,DEFICIT,04:00:00,2020,2,3,4,0,Weekday,-589.66,0.8878852184023752,0.4600650377311522
2020-02-20 04:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,10,-59.29,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22846048,1,DEFICIT,04:30:00,2020,2,3,4,30,Weekday,-63.77,0.8878852184023752,0.4600650377311522
2020-02-20 05:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,11,-138.56,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22846191,1,DEFICIT,05:00:00,2020,2,3,5,0,Weekday,-59.29,0.9790840876823229,0.20345601305263375
2020-02-20 05:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,12,123.41,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22846354,1,SURPLUS,05:30:00,2020,2,3,5,30,Weekday,-138.56,0.9790840876823229,0.20345601305263375
2020-02-20 06:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,13,-14.49,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22846541,1,DEFICIT,06:00:00,2020,2,3,6,0,Weekday,123.41,0.9976687691905392,-0.06824241336467088
2020-02-20 06:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,14,-269.13,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22846712,1,DEFICIT,06:30:00,2020,2,3,6,30,Weekday,-14.49,0.9976687691905392,-0.06824241336467088
2020-02-20 07:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,15,-485.36,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22846880,1,DEFICIT,07:00:00,2020,2,3,7,0,Weekday,-269.13,0.9422609221188205,-0.33487961217098616
2020-02-20 07:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,16,-474.18,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22847059,1,DEFICIT,07:30:00,2020,2,3,7,30,Weekday,-485.36,0.9422609221188205,-0.33487961217098616
2020-02-20 08:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,17,98.04,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22847222,1,SURPLUS,08:00:00,2020,2,3,8,0,Weekday,-474.18,0.8169698930104421,-0.5766803221148671
2020-02-20 08:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,18,723.42,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22847375,1,SURPLUS,08:30:00,2020,2,3,8,30,Weekday,98.04,0.8169698930104421,-0.5766803221148671
2020-02-20 09:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,19,530.8,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22847500,1,SURPLUS,09:00:00,2020,2,3,9,0,Weekday,723.42,0.631087944326053,-0.7757112907044197
2020-02-20 09:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,20,165.06,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22847673,1,SURPLUS,09:30:00,2020,2,3,9,30,Weekday,530.8,0.631087944326053,-0.7757112907044197
2020-02-20 10:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,21,87.51,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22847884,1,SURPLUS,10:00:00,2020,2,3,10,0,Weekday,165.06,0.3984010898462414,-0.917211301505453
2020-02-20 10:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,22,191.03,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22848077,1,SURPLUS,10:30:00,2020,2,3,10,30,Weekday,87.51,0.3984010898462414,-0.917211301505453
2020-02-20 11:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,23,460.15,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22848249,1,SURPLUS,11:00:00,2020,2,3,11,0,Weekday,191.03,0.1361666490962471,-0.9906859460363306
2020-02-20 11:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,24,402.75,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22848438,1,SURPLUS,11:30:00,2020,2,3,11,30,Weekday,460.15,0.1361666490962471,-0.9906859460363306
2020-02-20 12:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,25,279.65,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22848650,1,SURPLUS,12:00:00,2020,2,3,12,0,Weekday,402.75,-0.1361666490962464,-0.9906859460363308
2020-02-20 12:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,26,91.01,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22848834,1,SURPLUS,12:30:00,2020,2,3,12,30,Weekday,279.65,-0.1361666490962464,-0.9906859460363308
2020-02-20 13:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,27,252.05,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22849025,1,SURPLUS,13:00:00,2020,2,3,13,0,Weekday,91.01,-0.39840108984624156,-0.9172113015054529
2020-02-20 13:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,28,66.03,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22849221,1,SURPLUS,13:30:00,2020,2,3,13,30,Weekday,252.05,-0.39840108984624156,-0.9172113015054529
2020-02-20 14:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,29,-216.91,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22849485,1,DEFICIT,14:00:00,2020,2,3,14,0,Weekday,66.03,-0.6310879443260528,-0.7757112907044198
2020-02-20 14:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,30,-374.45,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22849837,1,DEFICIT,14:30:00,2020,2,3,14,30,Weekday,-216.91,-0.6310879443260528,-0.7757112907044198
2020-02-20 15:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,31,-612.66,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22850094,1,DEFICIT,15:00:00,2020,2,3,15,0,Weekday,-374.45,-0.816969893010442,-0.5766803221148672
2020-02-20 15:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,32,-585.62,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22850288,1,DEFICIT,15:30:00,2020,2,3,15,30,Weekday,-612.66,-0.816969893010442,-0.5766803221148672
2020-02-20 16:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,33,-378.52,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22850517,1,DEFICIT,16:00:00,2020,2,3,16,0,Weekday,-585.62,-0.9422609221188204,-0.3348796121709864
2020-02-20 16:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,34,-49.33,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22850731,1,DEFICIT,16:30:00,2020,2,3,16,30,Weekday,-378.52,-0.9422609221188204,-0.3348796121709864
2020-02-20 17:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-20,35,292.21,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22850909,1,SURPLUS,17:00:00,2020,2,3,17,0,Weekday,-49.33,-0.9976687691905393,-0.06824241336467046
